review_raw,review_clean,true_label,pred_label,proba_pos,is_misclassified,confidence_margin,length_chars,length_tokens
"Characterization in The Scarlet Letter: The Scarlet Letter is overloaded with many superfluous words that requires the reader to sift through them all to get to the actual story. However, the strong characters are revealed through their actions more than through Hawthorne's descriptions. The story takes place in 17th Century Boston and Puritanical Law is heavily enforced. A young woman, Hester, has been imprisoned for getting pregnant while committing adultery. Now that the baby is 3 months old, they have her stand in the center of town with so she can be shamed by the whole town. Her husband just happens to come to town as she stands on the scaffold and thus the story continues in a dark spiral of hidden friendships, revenge, immense guilt, and sin. This story is a historical fiction told 200 years later and is full of symbolism and the ironies of human nature and society. The ending was rather abrupt as if Hawthorne was on a writing deadline and got tired of his own story.",characterization scarlet letter scarlet letter overloaded many superfluous words requires reader sift get actual story however strong characters revealed actions hawthornes descriptions story takes place th century boston puritanical law heavily enforced young woman hester imprisoned getting pregnant committing adultery baby months old stand center town shamed whole town husband happens come town stands scaffold thus story continues dark spiral hidden friendships revenge immense guilt sin story historical fiction told years later full symbolism ironies human nature society ending rather abrupt hawthorne writing deadline got tired story,0,1,0.8078795921515077,True,0.30787959215150773,989,87
"Dark Day On The Moon: I have always had a problem understanding how anything which causes the degree of destruction as does the transformers can be of any merit for the planet. Then there is Shia, he makes me want to hurl every time I see him in these roles. The last thing I liked him in was HOLES.",dark day moon always problem understanding anything causes degree destruction transformers merit planet shia makes want hurl every time see roles last thing liked holes,0,1,0.5747274793480929,True,0.07472747934809287,299,25
"Glad I'm not alone in my opinion: I came back to read the Amazon reviews because, after reading half of this book, I've begun to wonder when/if it's going to get good. I hate to put down a book I've started- even if it bores me- so I wanted to be reminded of how great this one is supposed to be. Now I know I'm not alone in my confusion. This book came very highly recommended, but I've just been waiting and waiting to enjoy it. I think I've gone far enough and I can return it to the library. I'm really glad I didn't buy it.",glad im alone opinion came back read amazon reviews reading half book ive begun wonder whenif going get good hate put book ive started even bores wanted reminded great one supposed know im alone confusion book came highly recommended ive waiting waiting enjoy think ive gone far enough return library im really glad didnt buy,0,1,0.6162812540133914,True,0.1162812540133914,528,55
"Just fine, good example of why more literature should be allowed to enter the public domain ...: The book stands on its own, though I found the ending disappointing. I downloaded this in order to be able to follow the more obscure passages of an audiobook version and it was excellent for that purpose; the digital edition worked just fine on my iPad with no difficulty in locating specific sections based on the section and chapter breakdown.",fine good example literature allowed enter public domain book stands though found ending disappointing downloaded order able follow obscure passages audiobook version excellent purpose digital edition worked fine ipad difficulty locating specific sections based section chapter breakdown,1,0,0.2518607752961284,True,0.24813922470387162,443,37
"Just another pretty face: This movie deserves every harsh review it gets. However, if you want plotless mush and adore watching the heaving, bouncing chests of model-esque women, then you will probably love this movie. If you have a brain and like to use it, this movie is probably not for you. What little plot it has is overdone and you can predict what each move will be.Nothing but fluff.",another pretty face movie deserves every harsh review gets however want plotless mush adore watching heaving bouncing chests modelesque women probably love movie brain like use movie probably little plot overdone predict move benothing fluff,0,1,0.6477190353794321,True,0.1477190353794321,392,35
"This is the version you want!: Not just because of the 3D, but because this is the version where they made an effort to optimize the picture! They released this on blu ray like like avatar was released. First they release the movie without any optimization and special features. Which means the picture looks better than DVD but not the best that blu ray can be.(which means a grainy looking picture that looks like the characters are in a sandstorm and there is a lack of detail that you expect in a blu ray). The they make the limited edition which is made the way a blu ray is supposed to be down. So if you are wondering which one to choose, this is the one you want! All the features with the visuals to boot!",version want version made effort optimize picture released blu ray like like avatar released first release movie without optimization special features means picture looks better dvd best blu ray bewhich means grainy looking picture looks like characters sandstorm lack detail expect blu ray make limited edition made way blu ray supposed wondering one choose one want features visuals boot,1,0,0.06222185509511049,True,0.43777814490488953,714,59
"NIGHTMARES: YOU HAVE TO SEE HOW SCARY LOOKING THE PICTURES ARE IN ALL OF THE BOOKS!!!! THAT COULD DEFINETELY GIVE YOU NIGHTMARES FOR A WHILE.EVEN IN SOME STORIES. THERE WAS NOT A PICTURE OF THE WENDINGO, BUT THE BACK OF THE BOOK SAID IT WAS A FEMALE SPIRIT, AND/OR A CANNIBAL GIANT THAT KILLS FOR HUMAN FLESH AND ANTHROPOLOGISTS DESCRIBED INDIANS WANTING TO EAT FLESH AS A ""WENDIGO PSYCHOSIS"". {I'm sure that's how you spell that word}.",nightmares see scary looking pictures books could definetely give nightmares whileeven stories picture wendingo back book said female spirit andor cannibal giant kills human flesh anthropologists described indians wanting eat flesh wendigo psychosis im sure thats spell word,1,0,0.4996794039248515,True,0.00032059607514850486,436,38
"Very, very cute.: If you like cute. It's okay, but you have to waid througha lot of syrupy, cloying, well, Canadianess. This stuffwould be great on Sesame Street.",cute like cute okay waid througha lot syrupy cloying well canadianess stuffwould great sesame street,0,1,0.9789150210020573,True,0.4789150210020573,162,15
Why so much?: I've heard of this movie and was interested in picking it up. But can one of youmovie nerds explain why the price for this is so high?,much ive heard movie interested picking one youmovie nerds explain price high,0,1,0.6634495847881556,True,0.16344958478815563,148,12
"Unfulfilled potential: As light weight sci-fi/horror anthologies go this is probably good value for money (given its low price), but the apparent lack of good editing and of proper proof reading is painfully evident and you definitely won't find any candidate for a Hugo or Nebula award.You'll find a couple of interesting ideas, a lot of trite and derivative ones and occasionally some baffling lack of coherent character development.There's enough to show that Messrs. Jason Brannon, Eric S. Brown and John Grover have the potential to write something good, but it seems to be, at the moment at least, unfulfilled potential.",unfulfilled potential light weight scifihorror anthologies go probably good value money given low price apparent lack good editing proper proof reading painfully evident definitely wont find candidate hugo nebula awardyoull find couple interesting ideas lot trite derivative ones occasionally baffling lack coherent character developmenttheres enough show messrs jason brannon eric brown john grover potential write something good seems moment least unfulfilled potential,0,1,0.5437365172803714,True,0.04373651728037142,626,62
"Looks good, but not for mobile applications.: I was hoping this unit would work out as a transmitter/receiver in my race car. It is small, rugged, and runs on 12 volts. I contacted RF Link and they even sent me a unit to try out, along with their amplifier, so that definitely says good things about them. Unfortunately, it did not work at all for me. As soon as the car started moving the signal started coming and going and video quality, well, it looked great before the car started moving.Still, looks like a good system, just not if you plan to be moving it around.",looks good mobile applications hoping unit would work transmitterreceiver race car small rugged runs volts contacted rf link even sent unit try along amplifier definitely says good things unfortunately work soon car started moving signal started coming going video quality well looked great car started movingstill looks like good system plan moving around,1,0,0.27224821785355585,True,0.22775178214644415,570,53
"Could have been better.: I still enjoyed the movie, but it could have been much better. It felt like the plot was just starting to build up then the movie was suddenly over.",could better still enjoyed movie could much better felt like plot starting build movie suddenly,1,0,0.14545113928636585,True,0.3545488607136341,173,15
"You can get as a podcast: This is a good resourse, but if you are thinking about buying this book, do realize that you can download the lecture free as a podcast on iTunes.",get podcast good resourse thinking buying book realize download lecture free podcast itunes,1,0,0.17890772204956162,True,0.3210922779504384,172,13
"So far So good!: I have an office that is a decent size, on the smaller size- but has a very large window and thin walls so it is arctic cold at times. I purchased this heater based on the reviews and the remote control...the remote is great, as is the safety feature. I have only had it a couple of days, but so far I am very happy. I have the thermostat cranked up as high as it will go and the heater on the highest setting and its so quiet I can barely tell its running. My office heats up so quickly my coworkers have been stopping by to warm up!FYI: if the safety button on the back is not pushed in, your heater won't operate. I thought mine was broken until I found this out...",far good office decent size smaller size large window thin walls arctic cold times purchased heater based reviews remote controlthe remote great safety feature couple days far happy thermostat cranked high go heater highest setting quiet barely tell running office heats quickly coworkers stopping warm upfyi safety button back pushed heater wont operate thought mine broken found,1,0,0.46330593876302045,True,0.03669406123697955,685,57
"Amazing: I personally thought that the originality of the plot was what made the book interesting for me. Never before had I read a book about the banning of books and using ""firemen"" to get rid of them. At times there were some lulls and some confusing parts, but overall Bradbury's unique style is what made the book worthwhile for me to read. I believe that Montag was at times a flat character that could use a little spice, but his growth throughout the novel seemed to counteract the deterioration within his own surrounding society. To think that one day our own society could be like Montag's; burning books and stifling creativity; is absolutely frightening to me and this book does not try to supress that notion. It actually amplifies it, but it can be used as a reference for our future generations so they would never reach that low point that Montag's society reached.",amazing personally thought originality plot made book interesting never read book banning books using firemen get rid times lulls confusing parts overall bradburys unique style made book worthwhile read believe montag times flat character could use little spice growth throughout novel seemed counteract deterioration within surrounding society think one day society could like montags burning books stifling creativity absolutely frightening book try supress notion actually amplifies used reference future generations would never reach low point montags society reached,1,0,0.30118884699145704,True,0.19881115300854296,882,78
What more do I need?: Price and function are two of the main reasons I now own this camcorder. I have webtv so I can capture all of the stills I need and do it quite easily and without software and a computer.Keep it simple stan is definitly my mantra and this camcorder helps me do just that. More functions and options would just go to waste and be confusing.It is light and ergonomic and I got a free tripod and camera bag with mine at circuit city. I wouldn't buy electronics on line again (been there done that). A longer battery life would be all I would ask for .,need price function two main reasons camcorder webtv capture stills need quite easily without software computerkeep simple stan definitly mantra camcorder helps functions options would go waste confusingit light ergonomic got free tripod camera bag mine circuit city wouldnt buy electronics line done longer battery life would would ask,1,0,0.20293482755822478,True,0.2970651724417752,570,49
"not too durable.: This was great as a Halloween Costume. however, after my daughter tried it on, one of the straps on the leg covers broke and the mask was too tight. Good for a one time use. My daughter enjoyed it.",durable great halloween costume however daughter tried one straps leg covers broke mask tight good one time use daughter enjoyed,0,1,0.9804607536578365,True,0.48046075365783647,215,20
"For Simpsons fans.: If you like the television series ""The Simpsons,"" you will probably like Chaucer's Canterbury Tales. They reflect the same vulgar approach to entertainment which, instead of making us rise above the gutter of everyday life, brings us to the lowest level of crudity. There are some redeeming tales however, such as the Knight's Tale, but as a whole, this book should be avoided by anyone with a sense of honour and decency.",simpsons fans like television series simpsons probably like chaucers canterbury tales reflect vulgar approach entertainment instead making us rise gutter everyday life brings us lowest level crudity redeeming tales however knights tale whole book avoided anyone sense honour decency,0,1,0.8301546181506078,True,0.33015461815060776,442,39
A Dream Version of La Traviata: This the best La Traviata I've ever seen/heard on DVD. Gruberova sounds like a blend of the best of Sutherland and Caballe. She sings the most difficult coloratura as if it's childsplay. The timbre of her voice is gorgeous! This is vastly better than Zeffirelli's (sp?) latest version that features a listless Violetta and a cramped staging. My only critique is that Shicoff (Alfredo) looks rather goofy and unattractive. His voice if fine - just not the kind of man women dream about ...Gruberova makes Sills and Angela G. pale by comparison. Her gowns look like something Garbo would have worn. The sets and ambience (the world's most gorgeous opera house)add a special magic to this fantasy version of one of Verdi's masterpieces.,dream version la traviata best la traviata ive ever seenheard dvd gruberova sounds like blend best sutherland caballe sings difficult coloratura childsplay timbre voice gorgeous vastly better zeffirellis sp latest version features listless violetta cramped staging critique shicoff alfredo looks rather goofy unattractive voice fine kind man women dream gruberova makes sills angela g pale comparison gowns look like something garbo would worn sets ambience worlds gorgeous opera houseadd special magic fantasy version one verdis masterpieces,1,0,0.3514111074813795,True,0.1485888925186205,765,76
"Strong Woman: 200-300 worddI really liked this book because of Hester. She was a protagonist who refused to obey by socety's rules. She is a role model for women who wish to be free. Sure, she made a mistake. But, don't we all? Adultery is not right, but we learn from mistakes.I really liked to read about the time period because it was so different from our own. It is hard to believe that Hawthorne was only a writer for his time period.",strong woman worddi really liked book hester protagonist refused obey socetys rules role model women wish free sure made mistake dont adultery right learn mistakesi really liked read time period different hard believe hawthorne writer time period,1,0,0.4649523571594358,True,0.03504764284056422,440,37
"Dubs are BAD: Do not, under any circumstances, get this movie dubbed if you have the same opportunity to get it in its original sound format, with the original voices. The original is far superior to the dubbed version, no matter how difficult the thick Australian accents of its actors may be to understand. While it is a good movie even with the dubbed voicing, it is a far better movie with all its original voices intact.",dubs bad circumstances get movie dubbed opportunity get original sound format original voices original far superior dubbed version matter difficult thick australian accents actors may understand good movie even dubbed voicing far better movie original voices intact,1,0,0.05876302361162613,True,0.4412369763883739,425,37
"Movie is awesome. Service comperable to Wal-Mart: I already know that I will love the movie. The problem is, shpping is and always has been a deceit. Even f you pay for next day (Prime Member), you will not get it on time. There is no other solution for law-abiding people.",movie awesome service comperable walmart already know love movie problem shpping always deceit even f pay next day prime member get time solution lawabiding people,0,1,0.6141105259580399,True,0.11411052595803994,273,25
"Outdated sure, but still relevant: This book, published in 1996 and half of which is a directory of shops, was bound to be outdated months after publication much less ten years after, as it is now. Hence the four stars instead of five.Given that, the first part of the book is crammed with a precis or summary of Flusser's recommendations that he has used several hundred pages to expound in his other books ('Clothes And The Man', 'Dressing The Man') and makes the book worth the (used) book price.I do not understand others who warn against this book because they think it is not objective enough! This is a book written by Flusser so of course you will get his subjective view. Had it been written by a committee of tailors, well then, I would expect a more balanced view, but it is not. It is up to the intelligent reader to understand they are getting a product of one man's opinion and then proceed accordingly.",outdated sure still relevant book published half directory shops bound outdated months publication much less ten years hence four stars instead fivegiven first part book crammed precis summary flussers recommendations used several hundred pages expound books clothes man dressing man makes book worth used book pricei understand others warn book think objective enough book written flusser course get subjective view written committee tailors well would expect balanced view intelligent reader understand getting product one mans opinion proceed accordingly,1,0,0.34603453756999186,True,0.15396546243000814,917,78
"Not appropriate for 16 month old - see update: The pegs and the pictures do not match at all. So, the child has to count the objects in the space of the number and then find the corresponding number. Notice in the picture that they are not even the same color. So if your child does not recognize numbers yet then this puzzle will not work. I know the manufacturer recommends 24 month age but my son is doing other 24 month puzzles already. I'm sure it will be challenging in a few months as he approaches 2 years of age and/or he learns to count. The 6 and the 9 are similar but not interchangeble.update: I stand corrected! My almost 18 month is doing this puzzle and loves it. I do not give enough credit to the clever little brains. He can see the shape and match the shape to the puzzle piece. Amazing. They just seemed so similar to me but I was wrong. 5 star puzzle. . . .",appropriate month old see update pegs pictures match child count objects space number find corresponding number notice picture even color child recognize numbers yet puzzle work know manufacturer recommends month age son month puzzles already im sure challenging months approaches years age andor learns count similar interchangebleupdate stand corrected almost month puzzle loves give enough credit clever little brains see shape match shape puzzle piece amazing seemed similar wrong star puzzle,1,0,0.2933082793183306,True,0.2066917206816694,879,71
"Illustrations are Terrible!: First off, I must say that I used to read these books when I was younger (even though I'm still a kid). And the stories in this book are the original great stories, but the ILLUSTRATIONS the best part of the original version, have been CHANGED. That really sucks because the new pictures are so watered down they aren't scary anymore. The new title should be Not Scary Stories to Tell in the dark.",illustrations terrible first must say used read books younger even though im still kid stories book original great stories illustrations best part original version changed really sucks new pictures watered arent scary anymore new title scary stories tell dark,0,1,0.538234598552619,True,0.038234598552619015,426,39
"Great Value for Less Money: I searched hi and low for a desk that would work in my son's small room -- I wanted a desk made of wood and available in honey finish to match his other furniture with a small hutch (as a large hutch wouldn't work)...and at a reasonable price. The Kidcraft Avalon Desk is perfect! I took off one star because I didn't realize how short it was - ok for my 9 yr old son now, but as he grows up I'm afraid he will outgrow the desk. It would be great if Kidcraft offered taller replacement legs so that the desk could be raised higher as your child grows. I feel the desk is sturdy enough to go off with my child to college if were not for the short height! Dear Kidcraft...please make taller replacement legs so that the desk can be ""normal"" desk height for later years, making is a ""Teen""kraft desk ;-). Thanks.",great value less money searched hi low desk would work sons small room wanted desk made wood available honey finish match furniture small hutch large hutch wouldnt workand reasonable price kidcraft avalon desk perfect took one star didnt realize short ok yr old son grows im afraid outgrow desk would great kidcraft offered taller replacement legs desk could raised higher child grows feel desk sturdy enough go child college short height dear kidcraftplease make taller replacement legs desk normal desk height later years making teenkraft desk thanks,1,0,0.41738148300593175,True,0.08261851699406825,837,87
"Turistas: This turned out to be a really good movie! I actually saw this movie for sale in Blockbuster for $5 months ago, but after reading the description of it, chalked it up to being another edition of Hostel. Only recently when it came on cable did I realize that it is much, much better than Hostel.",turistas turned really good movie actually saw movie sale blockbuster months ago reading description chalked another edition hostel recently came cable realize much much better hostel,1,0,0.36966560665144343,True,0.13033439334855657,304,26
"Poor excuse for a great story: I watched this movie this year after I read the book. The movie switches the story a lot and the acting is very dissapointing- the actors of Odysseus, Penelope and Telemachus, the main parts are not very talented. I would show this to a child to give them a taste of the Odyssey, but if you have read the book or are planning to, watching this will ruin the flavor of the Odyssey.",poor excuse great story watched movie year read book movie switches story lot acting dissapointing actors odysseus penelope telemachus main parts talented would show child give taste odyssey read book planning watching ruin flavor odyssey,0,1,0.6648625162691744,True,0.16486251626917436,411,35
Not his best effort: Max must have had a dictionary by his side while writing this bunch of hog wash. I read to be drawn into a story and it did not happen.,best effort max must dictionary side writing bunch hog wash read drawn story happen,0,1,0.8685322968837528,True,0.3685322968837528,156,14
"Introduction to New Age Cults: A very brief but necessary introduction for those who don't know but would like to know just a little of what's happing with what is called the New Age Occultism. This well know author of many books in this area introduces the fresh reader to people, topics, and a short glossary, and history to the ever present New Age Occultism, along with the latent dangers of this religious movement.",introduction new age cults brief necessary introduction dont know would like know little whats happing called new age occultism well know author many books area introduces fresh reader people topics short glossary history ever present new age occultism along latent dangers religious movement,0,1,0.7482129689056328,True,0.24821296890563282,420,43
"For collectors only!: This CD only contains 2 songs, both of which are available on Madonna's first album. Definately only for those who can't stand not having any given Madonna cd for their expansive collection.",collectors cd contains songs available madonnas first album definately cant stand given madonna cd expansive collection,0,1,0.8941722975749343,True,0.3941722975749343,212,16
"BULK PACKAGING: These came in a tiny ziploc bag with no retail label. Not as big a deal as had this issue been instead with the headset that they are going with, but still... It'd have been nice to have known what to expect.",bulk packaging came tiny ziploc bag retail label big deal issue instead headset going still itd nice known expect,1,0,0.4693083406936,True,0.0306916593064,224,19
why i think the book is going to be great: I think this book is really good for people who continuously tried to be one of the people out on the court.This is the perfect book to start with.,think book going great think book really good people continuously tried one people courtthis perfect book start,0,1,0.9650057199411052,True,0.4650057199411052,190,17
"Dismal: I hated this dismal movie. Not completely, of course. Diane Lane, the villa, Italy and the builders are lovely, but the story is dismally surreal. First you have the divorce, then the lesbian couple, then a gay tour bus, then some promiscuous italians, then more breakups, then a nice pormiscuous fellow writer. Yuck. There is no romance in this movie - this is not romantic, it's a biological and twisted tale of some womens pre-menopausal angst and bedroom problems. And as if her bedroom problems weren't enough, we get everbody else's too. What happened to nice normal romantic comedys in the Audrey Hepburn style?",dismal hated dismal movie completely course diane lane villa italy builders lovely story dismally surreal first divorce lesbian couple gay tour bus promiscuous italians breakups nice pormiscuous fellow writer yuck romance movie romantic biological twisted tale womens premenopausal angst bedroom problems bedroom problems werent enough get everbody elses happened nice normal romantic comedys audrey hepburn style,0,1,0.790172218197187,True,0.29017221819718697,626,56
"Be Cautious with Young Children: This may be an awesome book for children who are not too sensitve and love to be scared. However, for the more senitive child, it can be very disturbing. A teacher read some of the stories to my 4th grader's class months ago and he is still having trouble sleeping. The pictures are what has bothered him the most. He can't seem to get them off his mind. So, be selective about with whom you share this book. You may have some unhappy parents if you choose to read it to a group.",cautious young children may awesome book children sensitve love scared however senitive child disturbing teacher read stories th graders class months ago still trouble sleeping pictures bothered cant seem get mind selective share book may unhappy parents choose read group,0,1,0.8637114876312374,True,0.3637114876312374,512,40
"Regular 'ol Charger: Plain old charger that comes with the sd870is that I forgot the charger for when I went home for Christmas. Works just fine.The only thing that I can complain about is Amazon's shipping; I ordered it with 2-day shipping and since I ordered it the tracking said that it would arrive Dec. 22nd. Well, the 22nd came and went, then when I checked the tracking it said that it was on time and would arrive the 23rd. Wait, if it was on time then it would have arrived the 22nd...? OK... Thanks Amazon, so much for 2-day shipping...",regular ol charger plain old charger comes sdis forgot charger went home christmas works finethe thing complain amazons shipping ordered day shipping since ordered tracking said would arrive dec nd well nd came went checked tracking said time would arrive rd wait time would arrived nd ok thanks amazon much day shipping,1,0,0.2981158502958835,True,0.2018841497041165,546,52
"Dismal: I guess the part I liked best was where Eleanor discovered that she was related to the ghost haunting the house. It was really believable. Tears came to my eyes it was so touching. Then, when the cherubs on the wall came to life, I was even more moved as there little souls finally were freed to go to heaven. That was really touching. I am just amazed at the screenwriter's brilliance. And all those special effects! He was so clever to add those. It must of taken a great deal of intelligence to have everything--even the ceilings come alive. I feel richer as a human for investing my time in this masterpiece.",dismal guess part liked best eleanor discovered related ghost haunting house really believable tears came eyes touching cherubs wall came life even moved little souls finally freed go heaven really touching amazed screenwriters brilliance special effects clever add must taken great deal intelligence everythingeven ceilings come alive feel richer human investing time masterpiece,0,1,0.9852804617923824,True,0.4852804617923824,620,53
"Advice to potential buyers: Just wanted to mention a few things the other reviewers didn't. This player supports the WMA format which iPOD does not. I have the 8GB unit and expanded it with a 4GB MicroSD card. After adding the Micro SD card, the unit took about 90 seconds to start up, and battery life was reduced from 3 hours to about 30 minutes! Overall, I love it as a MP3 player, but would recommend you go with a unit with 16GB built-in storage if you think you'll need that much room.",advice potential buyers wanted mention things reviewers didnt player supports wma format ipod gb unit expanded gb microsd card adding micro sd card unit took seconds start battery life reduced hours minutes overall love mp player would recommend go unit gb builtin storage think youll need much room,1,0,0.27596993907305806,True,0.22403006092694194,491,48
"Noise Pollution: Every time I hear that song ""One Wish"" it makes me want to throw up. I hope he never makes another CD.",noise pollution every time hear song one wish makes want throw hope never makes another cd,0,1,0.7456664840293955,True,0.2456664840293955,119,16
Wrong info: I thought the dvd was concert footage and it is still shots with music. I do love this album from Motorhead though.,wrong info thought dvd concert footage still shots music love album motorhead though,0,1,0.93387438741619,True,0.43387438741619,127,13
"A Classic Worth Reading: My son had to read this for school and ended up really liking the story. It opened up dialog with us (his parents) about social situations, opinions and morality.I asked him about this review and he chose the review title and star rating.",classic worth reading son read school ended really liking story opened dialog us parents social situations opinions moralityi asked review chose review title star rating,1,0,0.49058103388032376,True,0.009418966119676242,263,25
"A flimsy and heavily biased account of problems in America: Thomas Sullivan attempts to cover a broad array of social problems confronting American society. He addresses race, drugs, crime, social inequality, gender, and many other relevant issues. I found his assessment of these issues superficial often misapplying or incorrectly citing material referenced. His ideology is readily apparent, and throughout most of the book influences his discussion of the issues. Instead of taking an objective and critical look at our social problems, he embarked on a one-sided journey of his personal opinion. Unfortunately, I was required to use this book in a course on Social Issues. I am hopeful that anyone considering this book in the future will see this review and avoid it at all costs.",flimsy heavily biased account problems america thomas sullivan attempts cover broad array social problems confronting american society addresses race drugs crime social inequality gender many relevant issues found assessment issues superficial often misapplying incorrectly citing material referenced ideology readily apparent throughout book influences discussion issues instead taking objective critical look social problems embarked onesided journey personal opinion unfortunately required use book course social issues hopeful anyone considering book future see review avoid costs,0,1,0.5200578696594684,True,0.02005786965946843,786,73
"THE SIMPLE CONCEPT OF SIN, TABOO: THIS BOOK IS A GREAT CLASSIC THAT EXPLOITS THE IDEA THAT A PREACHER WOULD DO THE UNTHINKABLE AND MAKE A WOMAN PREGNANT WHO HE WAS NOT MARRIED TO. THE SPIRIT IS WILLING BUT THE FLESH IS WEAK. I LIKE THE CANDID REALITY OF THIS BOOK THAT DID NOT WHITE-WASH EVERYTHING COMPLETELY AND THE STORY STILL MAKES SENSE IN THE MODERN WORLD, THIS STILL HAPPENS EVEN TO THIS DAY. HOWEVER, THIS TYPE OF BEHAVIOR IS THE WORST POSSIBLE OUTCOME AND THIS IS AN EXAMPLE OF WHAT NOT TO DO.",simple concept sin taboo book great classic exploits idea preacher would unthinkable make woman pregnant married spirit willing flesh weak like candid reality book whitewash everything completely story still makes sense modern world still happens even day however type behavior worst possible outcome example,1,0,0.4071414223028318,True,0.09285857769716821,502,44
Dry Sci-Fi: I respect Asimov as a writer of science fiction. However after reading all of the Foundation series I wish it had more humanity in it. The book was overly complex. The characters did nothing for me. The Foundation series is over rated in my humble opinion. It falls in the category that I call dry sci-fi. Asimov's Robot series was better than this.,dry scifi respect asimov writer science fiction however reading foundation series wish humanity book overly complex characters nothing foundation series rated humble opinion falls category call dry scifi asimovs robot series better,0,1,0.5394992129353399,True,0.03949921293533987,361,32
"Not good: This book is not very helpful! It needs better examples and more info. I was disapointed, would not reccomend getting this book",good book helpful needs better examples info disapointed would reccomend getting book,0,1,0.6206779821006112,True,0.1206779821006112,137,12
Okay.....: I think the rabbit part is kind of bothersome and I thought the actual shaft would vibrate not just the rabbit. WEIRD.,okay think rabbit part kind bothersome thought actual shaft would vibrate rabbit weird,1,0,0.07759305786589506,True,0.42240694213410496,129,13
"Reviews, not plot summaries: This forum is for your opinion of the book, not for each of you to explain the plot over and over again. That's already done above.",reviews plot summaries forum opinion book explain plot thats already done,1,0,0.015801887830887058,True,0.48419811216911296,160,11
"New Technology!: This is new technology, what can we say? It might have its occasional bugs (not being able to get songs in a few days) but these are things that can be overlooked. Its new for crying out loud! The best way to get these bugs ironed out is by supporting the product and giving Sony feedback. The interface of this product is excellent and simple...a button and a tiny LCD screen. If you don't know how to use this then...technology isn't your buddy I guess. As far as coverage and the speed in which certain radio stations provide feedback is the sole responsiblity of that station for the most part (most stations take 24 hours to get a song. others might take maybe 10 minutes or so), and NPR support would be very much appreciated. Not every location on the surface of the earth is supported (yet) but as far as I'm concerned an e-mail request to Sony could help to do the trick. Overall, the product is great and it is a great Sony investment.",new technology new technology say might occasional bugs able get songs days things overlooked new crying loud best way get bugs ironed supporting product giving sony feedback interface product excellent simplea button tiny lcd screen dont know use thentechnology isnt buddy guess far coverage speed certain radio stations provide feedback sole responsiblity station part stations take hours get song others might take maybe minutes npr support would much appreciated every location surface earth supported yet far im concerned email request sony could help trick overall product great great sony investment,1,0,0.47712184782726585,True,0.022878152172734145,962,90
"Where is the ""Truth"": As a St. Louis resident during this crime, I was especially interested in this book. I was very disheartened when I heard Ms. Cummins interviewed on the radio and a police detective called in and challenged her account, claiming that she misquoted him. It appears that Ms. Cummins chose to not interview anyone, just go by court documnets. Needless to say, I am left still wondering what the real truth is, since apparently this is really a work of fiction.I also felt like this was a way to clear her brother's name, as there was very little in this book about the actual victims, who in my mind, are the girls who were raped and murdered. The fact that a family member is trying to ride this tragedy to fame and fortune is beyond obscene, and I can't imagine the pain this is causing the family of the actual victims.If this story needed resurecting, I would have liked to see what the truth really is, not a family member's whitewashed version of things.",truth st louis resident crime especially interested book disheartened heard ms cummins interviewed radio police detective called challenged account claiming misquoted appears ms cummins chose interview anyone go court documnets needless say left still wondering real truth since apparently really work fictioni also felt like way clear brothers name little book actual victims mind girls raped murdered fact family member trying ride tragedy fame fortune beyond obscene cant imagine pain causing family actual victimsif story needed resurecting would liked see truth really family members whitewashed version things,0,1,0.6101046109285538,True,0.11010461092855384,979,87
letters from home: i like letters from home cuz it tells a story that if you really listen you can acctually hear john michael montgomery tell his story of soldiers and all that stuffi liked it and i like punk rock and rock so it must be good if i like it,letters home like letters home cuz tells story really listen acctually hear john michael montgomery tell story soldiers stuffi liked like punk rock rock must good like,0,1,0.9310032715981769,True,0.43100327159817686,255,27
"What a disapointment.: Two years, and this is all we get? The first song is decent. It has some rap/reggae guy doing his vocal thang, with RDJ's music behind the background. Except for the first 10 seconds, the music itself exceptional. Nice crazy d'n'b stuff with vocals. This song is worth getting, but not for $$$ ! The other two tracks... they are just noise. It's as if he hooked up electrodes to his recording equipment and twiddled with the knobs or something. Or maybe he had real songs and then encrypted them. Who knows! They are not music. They're most likely a sick joke by RDJ.",disapointment two years get first song decent rapreggae guy vocal thang rdjs music behind background except first seconds music exceptional nice crazy dnb stuff vocals song worth getting two tracks noise hooked electrodes recording equipment twiddled knobs something maybe real songs encrypted knows music theyre likely sick joke rdj,0,1,0.6442896472391425,True,0.1442896472391425,590,49
